"Categoria","Palabra","web",
Ritual,coca' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#coca',
Ritual,coies/cuies [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#coies/cuies,
Ritual,corderos/corderos de la tierra [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#corderos/corderos de la tierra,
Ritual,Coricancha/Curicanche/Curicancha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coricancha/curicanche/curicancha,
Ritual,cuies [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#cuies,
Ritual,guaca/guacas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaca/guacas,
Ritual,guacanqui [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guacanqui,
Ritual,Guacas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guacas,
Ritual,guacas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guacas,
Ritual,gualparicos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#gualparicos,
Ritual,guancas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guancas,
Ritual,guarachico [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guarachico,
Ritual,hechizeros [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hechizeros,
Ritual,machacuay [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#machacuay,
Ritual,maiz [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#maiz,
Ritual,maiz' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#maiz',
Ritual,maiz'' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#maiz'',
Ritual,mollo/mollos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mollo/mollos,
Ritual,ormaychico [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ormaychico,
Ritual,pacarisca/pacariscas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pacarisca/pacariscas,
Ritual,quiquchicuy [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#quiquchicuy,
Ritual,rutuchicos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#rutuchicos,
Ritual,taqui ongo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#taqui ongo,
Ritual,taqui ongos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#taqui ongos,
Ritual,taqui/taquis/taquies [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#taqui/taquis/taquies,
Ritual,uzno/uznos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#uzno/uznos,
Ritual,yallinaes [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yallinaes,
Sacro,bulto [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#bulto,
Sacro,bultos [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#sacro,
Sacro,casa de mujeres/casas de mujeres [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#casa de mujeres/casas de mujeres,
Sacro,casas de sol [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#casas de sol,
Sacro,embalsamados [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#sacro,
Sacro,idolo [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#idolo,
Sacro,mezquita [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#mezquita,
Sacro,moyas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#moyas,
Sacro,muertos [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#sacro,
Sacro,obispo [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#obispo,
Sacro,Pachacama/Pachacamac [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#pachacama/pachacamac,
Sacro,yllapa' [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yllapa',
Tejido,bincha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#bincha,
Tejido,cabuya [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#cabuya,
Tejido,Chipao'' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chipao'',
Tejido,chumbes [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chumbes,
Tejido,chumbi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#chumbi,
Tejido,Cumbe [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cumbe,
Tejido,guara [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guara,
Tejido,guaraca/guaracas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guaraca/guaracas,
Tejido,guaraca/guaracas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guaraca/guaracas,
Tejido,lliquilla [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#lliquilla,
Tejido,mamachumbi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#mamachumbi,
Tejido,mamachumbi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#mamachumbi,
Tejido,ñañaca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#ñañaca,
Tejido,ojotas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#ojotas,
Tejido,pacos [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#pacos,
Toponimia,Acarí [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#acarí,
Toponimia,Acchu [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#acchu,
Toponimia,Achi [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#achi,
Toponimia,Acochani [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#acochani,
Toponimia,Ácos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#ácos,
Toponimia,Airamba [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#airamba,
Toponimia,Ala [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ala,
Toponimia,Alca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#alca,
Toponimia,Alcamenga [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#alcamenga,
Toponimia,Amarayuilca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#amarayuilca,
Toponimia,Amayabamba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#amayabamba,
Toponimia,Ananrucana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#ananrucana,
Toponimia,Andabailla [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#andabailla,
Toponimia,Andaguailas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#andaguailas,
Toponimia,Andamayo [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#andamayo,
Toponimia,Andes [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#andes,
Toponimia,Antacocha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#antacocha,
Toponimia,Antamarca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#antamarca,
Toponimia,Antamarcas Rucanas/Rucanas Antamarcas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#antamarcas rucanas/rucanas antamarcas,
Toponimia,Anuñoc/Anucñoc [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#anuñoc/anucñoc,
Toponimia,Anuñuc [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#anuñuc,
Toponimia,Apcara [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#apcara,
Toponimia,Arequipa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#arequipa,
Toponimia,Arequipa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#arequipa,
Toponimia,Atun Lucana/Atunrucana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#atun lucana/atunrucana,
Toponimia,Atunrucana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#atunrucana,
Toponimia,Atunrucana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#atunrucana,
Toponimia,Atunsora [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#atunsora,
Toponimia,Atunsora [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#atunsora,
Toponimia,Ayas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ayas,
Toponimia,Ayas pampa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ayas pampa,
Toponimia,ayllo/ayllos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ayllo/ayllos,
Toponimia,Azqui [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#azqui,
Toponimia,Biena [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#biena,
Toponimia,Bilcas [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#bilcas,
Toponimia,Bilcas [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#bilcas,
Toponimia,Bilcas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#bilcas,
Toponimia,Bombon [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#bombon,
Toponimia,Cacamarca [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#cacamarca,
Toponimia,Cacha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#cacha,
Toponimia,cacicazgos [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cacicazgos,
Toponimia,Calca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#calca,
Toponimia,Callao [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#callao,
Toponimia,Campichez guaranga [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#campichez guaranga,
Toponimia,Cancasuetio [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#cancasuetio,
Toponimia,Canco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#canco,
Toponimia,Caran [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Carhuacuchu [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#carhuacuchu,
Toponimia,Caruac [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caruac,
Toponimia,Caruacucho/Caruacuchu [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#caruacucho/caruacuchu,
Toponimia,Cauansibe [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cauansibe,
Toponimia,Cauansibi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cauansibi,
Toponimia,Cavuana/Cavana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#cavuana/cavana,
Toponimia,Caxamalca [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#caxamalca,
Toponimia,Caxamalca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#caxamalca,
Toponimia,Caxamalca [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#caxamalca,
Toponimia,Caxamalca [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Caxamalca/Caxamarca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#caxamalca/caxamarca,
Toponimia,Caxamarca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#caxamarca,
Toponimia,Caxas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caxas,
Toponimia,Caxas [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Caxatambo [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#caxatambo,
Toponimia,Caylloycoc guanoco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#caylloycoc guanoco,
Toponimia,Cena [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#cena,
Toponimia,Chacacato [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chacacato,
Toponimia,Chacaralla [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chacaralla,
Toponimia,Chaupis guaranga [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chaupis guaranga,
Toponimia,Chazmal [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chazmal,
Toponimia,Chicalla [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chicalla,
Toponimia,Chicalla [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chicalla,
Toponimia,Chicalla'' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chicalla'',
Toponimia,Chicha' [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Chiguata [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chiguata,
Toponimia,Chile [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chile,
Toponimia,Chile [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chile,
Toponimia,Chincha [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#chincha,
Toponimia,Chincha [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#chincha,
Toponimia,Chincha [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chincha,
Toponimia,Chincha [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Chinchacocha [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chinchacocha,
Toponimia,Chinchay puquio [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchay puquio,
Toponimia,Chinchaysuyo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chinchaysuyo,
Toponimia,Chipao [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chipao,
Toponimia,Chipao [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chipao,
Toponimia,Chipi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#chipi,
Toponimia,Chongos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chongos,
Toponimia,Chonta [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chonta,
Toponimia,Chuchua [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuchua,
Toponimia,Chuerqui [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chuerqui,
Toponimia,Chupaca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chupaca,
Toponimia,Chupi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#chupi,
Toponimia,Chuquicancha [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#chuquicancha,
Toponimia,Cicaya [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cicaya,
Toponimia,Cincos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cincos,
Toponimia,Ciscai [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ciscai,
Toponimia,Coallo/collado [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Coaque [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Cochabamba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cochabamba,
Toponimia,Cochacaya [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cochacaya,
Toponimia,Cochangara [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cochangara,
Toponimia,Cochani [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#cochani,
Toponimia,Colcabamba/Colcapampa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#colcabamba/colcapampa,
Toponimia,Collao [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#collao,
Toponimia,Collao [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#collao,
Toponimia,Collasuyo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#collasuyo,
Toponimia,Cómas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cómas,
Toponimia,Conchacalca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#conchacalca,
Toponimia,Condesuyo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#condesuyo,
Toponimia,Coracora [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#coracora,
Toponimia,Cossibamba [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#cossibamba,
Toponimia,Coyllac [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coyllac,
Toponimia,Coyllap [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#coyllap,
Toponimia,Curamba [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#curamba,
Toponimia,Cusco [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#cusco,
Toponimia,Cusillo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cusillo,
Toponimia,Cuxibamba [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuxibamba,
Toponimia,Cuyosmango [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuyosmango,
Toponimia,Cuzco [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#cuzco,
Toponimia,Cuzco [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cuzco,
Toponimia,Cuzco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#cuzco,
Toponimia,Cuzco [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#cuzco,
Toponimia,Cuzco [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#cuzco,
Toponimia,Cuzco [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#cuzco,
Toponimia,Cuzco [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,Gomachuco/Guamachuco [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#toponimia,
Toponimia,guacapongo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guacapongo,
Toponimia,Guachuacirca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guachuacirca,
Toponimia,Guacirana [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guacirana,
Toponimia,Guadocherí/Guadochirí [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guadocherí/guadochirí,
Toponimia,Guahihilla [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guahihilla,
Toponimia,Guaiglia [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#guaiglia,
Toponimia,Guala [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guala,
Toponimia,Guallas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guallas,
Toponimia,Guamachuco [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#guamachuco,
Toponimia,Guamachuco [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#guamachuco,
Toponimia,Guamanga [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guamanga,
Toponimia,Guamanga [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guamanga,
Toponimia,Guamanga [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guamanga,
Toponimia,Guamanga [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guamanga,
Toponimia,Guamaní [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guamaní,
Toponimia,Guamanquiquia [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guamanquiquia,
Toponimia,Guanaco [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#guanaco,
Toponimia,Guanaco/Guanoco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guanaco/guanoco,
Toponimia,Guanca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guanca,
Toponimia,Guanca Guamaní [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guanca guamaní,
Toponimia,Guancachupa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancachupa,
Toponimia,Guancavelica [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guancavelica,
Toponimia,Guancavelica [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guancavelica,
Toponimia,Guancavelica [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guancavelica,
Toponimia,Guancayo [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guancayo,
Toponimia,Guancayo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guancayo,
Toponimia,Guánuco [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guánuco,
Toponimia,Guaquas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guaquas,
Toponimia,Guaripampa [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guaripampa,
Toponimia,Guarocheri [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guarocheri,
Toponimia,Guaubia [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guaubia,
Toponimia,Guaycabacho [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guaycabacho,
Toponimia,Guayllapampa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guayllapampa,
Toponimia,Guayllasi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guayllasi,
Toponimia,Guaytara [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#guaytara,
Toponimia,Hacari [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hacari,
Toponimia,Hallaoca [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hallaoca,
Toponimia,Hanan Guanca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hanan guanca,
Toponimia,Hanan Guancas  [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hanan guancas ,
Toponimia,Hatun xauxa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hatun xauxa,
Toponimia,Hátun Xauxa [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hátun xauxa,
Toponimia,Hequeco [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hequeco,
Toponimia,Huchucayllo [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#huchucayllo,
Toponimia,huchucayllos [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#huchucayllos,
Toponimia,Huraguaci [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#huraguaci,
Toponimia,Hurcumanor [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#hurcumanor,
Toponimia,Hurin Guanca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hurin guanca,
Toponimia,Hurin Guancas / Huringuancas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#hurin guancas / huringuancas,
Toponimia,Huyassi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#huyassi,
Toponimia,Indias [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#indias,
